#min
1732931978,29754376
1732931979,39103065
1732931980,11532470
1732931981,26578097
1732931982,39469030
1732931983,35104981
1732931984,14294421
1732931985,40383019
1732931986,67011363
1732931987,31538484
1732931988,29739086
1732931989,36405113
1732931990,63159027
1732931991,27565756
1732931992,26392558
1732931993,32430468
1732931994,59234074
1732931995,23583269
1732931996,22393083
1732931997,28442596
1732931998,55267598
1732931999,19617255
1732932000,18393455
1732932001,24441958
1732932002,51267094
1732932003,15616411
1732932004,14401258
1732932005,20442781
1732932006,47345941
1732932007,11617048
1732932008,10409802
1732932009,16442830
1732932010,43346807
1732932011,7616403
1732932012,6408917
1732932013,19087329
1732932014,39346476
1732932015,4409765
1732932016,17376165
1732932017,15138114
#mean
1732931787,1030482
1732931788,359291
1732931789,145729
1732931790,144933
1732931791,146569
1732931792,147773
1732931793,144600
1732931794,150635
1732931795,144805
1732931796,147651
1732931797,148145
1732931798,146194
1732931799,146557
1732931800,144563
1732931801,142270
1732931802,143478
1732931803,145770
1732931804,150775
1732931805,146365
1732931806,142997
1732931807,148050
1732931808,146484
1732931809,157198
1732931810,145244
1732931811,147593
1732931812,146554
1732931813,144225
1732931814,151449
1732931815,145877
1732931816,159227
1732931817,233451
1732931818,404358
1732931819,208024
1732931820,199938
1732931821,306501
1732931822,389237
1732931823,772360
1732931824,1302274
1732931825,783685
1732931826,1012489
1732931827,853311
1732931828,695808
1732931829,394838
1732931830,193983
1732931831,252846
1732931832,429839
1732931833,789498
1732931834,547317
1732931835,479013
1732931836,433375
1732931837,287529
1732931838,289502
1732931839,720538
1732931840,598931
1732931841,262533
1732931842,1871125
1732931843,2209516
1732931844,1534822
1732931845,1898897
1732931846,2656039
1732931847,2895385
1732931848,2971673
1732931849,2235949
1732931850,2624275
1732931851,2057712
1732931852,2091288
1732931853,1545707
1732931854,1892740
1732931855,1511055
1732931856,2063498
1732931857,1347546
1732931858,1177926
1732931859,450069
1732931860,438679
1732931861,299034
1732931862,571969
1732931863,222211
1732931864,219688
1732931865,400932
1732931866,623528
1732931867,1383599
1732931868,1877734
1732931869,2195734
1732931870,1449864
1732931871,1808954
1732931872,4275306
1732931873,2947004
1732931874,3119530
1732931875,3818690
1732931876,5074689
1732931877,3632115
1732931878,4800988
1732931879,3825535
1732931880,3756041
1732931881,2833975
1732931882,2299918
1732931883,2251221
1732931884,2166414
1732931885,1763550
1732931886,1110234
1732931887,1580180
1732931888,1487107
1732931889,1397863
1732931890,1787340
1732931891,3484312
1732931892,3678029
1732931893,3865389
1732931894,2584374
1732931895,3206893
1732931896,4159153
1732931897,3316767
1732931898,834791
1732931899,1392214
1732931900,4056656
1732931901,4780188
1732931902,2426705
1732931903,2105717
1732931904,2751927
1732931905,3056816
1732931906,987901
1732931907,2086407
1732931908,4488487
1732931909,6061332
1732931910,4185192
1732931911,5096582
1732931912,6650372
1732931913,9439735
1732931914,7806702
1732931915,4012377
1732931916,5555708
1732931917,8246987
1732931918,6213697
1732931919,3845985
1732931920,4366282
1732931921,9057355
1732931922,5048956
1732931923,3361787
1732931924,3855123
1732931925,7176157
1732931926,2644933
1732931927,1313087
1732931928,2336979
1732931929,5899548
1732931930,1801808
1732931931,1124098
1732931932,2617124
1732931933,5545153
1732931934,2060830
1732931935,1335379
1732931936,2176556
1732931937,5420262
1732931938,3140051
1732931939,2149365
1732931940,4465867
1732931941,7214019
1732931942,4359051
1732931943,4877006
1732931944,5305553
1732931945,7203952
1732931946,5545056
1732931947,4842451
1732931948,5182961
1732931949,10522689
1732931950,6114320
1732931951,4636631
1732931952,4872914
1732931953,10066557
1732931954,4243718
1732931955,4595903
1732931956,5068569
1732931957,8668267
1732931958,3433756
1732931959,3638241
1732931960,3552794
1732931961,7839917
1732931962,3122039
1732931963,3779105
1732931964,3618298
1732931965,7441511
1732931966,3340647
1732931967,4037178
1732931968,3091553
1732931969,6265138
1732931970,1773561
1732931971,2970709
1732931972,2959826
1732931973,5534521
1732931974,3339383
1732931975,4249573
1732931976,2410402
1732931977,4657294
1732931978,2497471
1732931979,3185387
1732931980,2133136
1732931981,6917489
1732931982,6736997
1732931983,5325038
1732931984,4090960
1732931985,7924417
1732931986,7276219
1732931987,6652802
1732931988,4719835
1732931989,6683199
1732931990,6781629
1732931991,4977282
1732931992,4532719
1732931993,5913230
1732931994,6771314
1732931995,5392398
1732931996,3587505
1732931997,5296450
1732931998,6269849
1732931999,4782062
1732932000,3496971
1732932001,4736830
1732932002,5167679
1732932003,3902794
1732932004,1998425
1732932005,3417320
1732932006,4300317
1732932007,2544463
1732932008,1578290
1732932009,2845645
1732932010,3853529
1732932011,2244166
1732932012,2102743
1732932013,4073469
1732932014,5769692
1732932015,2809354
1732932016,4259627
1732932017,4285963
#median
1732931787,1112819
1732931788,260881
1732931789,145377
1732931790,145293
1732931791,145674
1732931792,148071
1732931793,145018
1732931794,149652
1732931795,144860
1732931796,146210
1732931797,147530
1732931798,147697
1732931799,146845
1732931800,144468
1732931801,142860
1732931802,143008
1732931803,145329
1732931804,149450
1732931805,147011
1732931806,143391
1732931807,145164
1732931808,143106
1732931809,149606
1732931810,145699
1732931811,149916
1732931812,146181
1732931813,144373
1732931814,152835
1732931815,144469
1732931816,157947
1732931817,189058
1732931818,406308
1732931819,208774
1732931820,205089
1732931821,311128
1732931822,377062
1732931823,629093
1732931824,1353702
1732931825,775472
1732931826,1010154
1732931827,764869
1732931828,675200
1732931829,411618
1732931830,196854
1732931831,241436
1732931832,369315
1732931833,800359
1732931834,581947
1732931835,504933
1732931836,428732
1732931837,297686
1732931838,257387
1732931839,829663
1732931840,621787
1732931841,249315
1732931842,2160434
1732931843,2047376
1732931844,1328944
1732931845,1481234
1732931846,2223965
1732931847,2762438
1732931848,2798159
1732931849,1674529
1732931850,1693941
1732931851,1355205
1732931852,1627387
1732931853,1414865
1732931854,1232828
1732931855,1593600
1732931856,1982645
1732931857,1323800
1732931858,778594
1732931859,417660
1732931860,361063
1732931861,285430
1732931862,269746
1732931863,216337
1732931864,225909
1732931865,248820
1732931866,481832
1732931867,1354669
1732931868,1813445
1732931869,1650814
1732931870,1249201
1732931871,1622396
1732931872,2448523
1732931873,1960560
1732931874,2298728
1732931875,2814825
1732931876,4015291
1732931877,3613696
1732931878,4353035
1732931879,3484881
1732931880,3001643
1732931881,1651404
1732931882,1635359
1732931883,994149
1732931884,1633873
1732931885,684750
1732931886,472283
1732931887,586652
1732931888,1217856
1732931889,623539
1732931890,1944214
1732931891,2747583
1732931892,3557483
1732931893,3295660
1732931894,2462374
1732931895,2042247
1732931896,1380360
1732931897,592369
1732931898,643177
1732931899,877358
1732931900,1844085
1732931901,2506883
1732931902,2408007
1732931903,1757351
1732931904,871112
1732931905,579879
1732931906,1088905
1732931907,1843239
1732931908,2399899
1732931909,4499087
1732931910,3832630
1732931911,3890705
1732931912,4281971
1732931913,6699650
1732931914,6552356
1732931915,2495987
1732931916,2521995
1732931917,3545716
1732931918,3803894
1732931919,2787848
1732931920,2141538
1732931921,3016725
1732931922,3219888
1732931923,2783678
1732931924,2057271
1732931925,1431109
1732931926,1025845
1732931927,546757
1732931928,876451
1732931929,509420
1732931930,676777
1732931931,586316
1732931932,1210672
1732931933,995978
1732931934,1351906
1732931935,1264827
1732931936,735870
1732931937,1926284
1732931938,2201111
1732931939,1626645
1732931940,2057443
1732931941,2872560
1732931942,2658478
1732931943,3171560
1732931944,2685734
1732931945,4246742
1732931946,4323122
1732931947,2835146
1732931948,3207809
1732931949,3989944
1732931950,4429963
1732931951,2924584
1732931952,2391284
1732931953,3614666
1732931954,3487944
1732931955,2318243
1732931956,2926005
1732931957,2708924
1732931958,1741421
1732931959,1609060
1732931960,1642217
1732931961,2050371
1732931962,1292511
1732931963,1604571
1732931964,1758640
1732931965,3206935
1732931966,2694693
1732931967,2479356
1732931968,2199612
1732931969,2452608
1732931970,1353097
1732931971,1906405
1732931972,1945099
1732931973,1533548
1732931974,2217976
1732931975,2386824
1732931976,1794846
1732931977,1114322
1732931978,1423759
1732931979,1104274
1732931980,2657716
1732931981,3396773
1732931982,3140956
1732931983,3392776
1732931984,2662168
1732931985,7015869
1732931986,3564930
1732931987,3406099
1732931988,3287303
1732931989,4959107
1732931990,2615324
1732931991,2125490
1732931992,1852530
1732931993,2856959
1732931994,1820804
1732931995,1892388
1732931996,1646815
1732931997,2082794
1732931998,2278681
1732931999,2140666
1732932000,2502329
1732932001,2899065
1732932002,2028087
1732932003,1568967
1732932004,1045831
1732932005,1021697
1732932006,1581455
1732932007,785393
1732932008,679687
1732932009,1169783
1732932010,1438006
1732932011,1359557
1732932012,1782674
1732932013,2567338
1732932014,3019234
1732932015,3048822
1732932016,2722647
1732932017,3283039
#p90
1732931787,1690801
1732931788,664091
1732931789,158442
1732931790,151129
1732931791,154871
1732931792,155345
1732931793,153942
1732931794,171991
1732931795,152330
1732931796,162056
1732931797,160462
1732931798,153578
1732931799,152688
1732931800,151374
1732931801,146257
1732931802,149047
1732931803,153988
1732931804,160350
1732931805,156545
1732931806,148563
1732931807,160933
1732931808,160411
1732931809,210365
1732931810,155234
1732931811,155770
1732931812,155359
1732931813,151254
1732931814,173380
1732931815,156696
1732931816,185168
1732931817,538183
1732931818,483899
1732931819,288566
1732931820,259079
1732931821,347549
1732931822,610160
1732931823,1696758
1732931824,2028680
1732931825,1075248
1732931826,1249273
1732931827,1387137
1732931828,919839
1732931829,521612
1732931830,218873
1732931831,348039
1732931832,906131
1732931833,923638
1732931834,799143
1732931835,738821
1732931836,580049
1732931837,407742
1732931838,499394
1732931839,915368
1732931840,782820
1732931841,355789
1732931842,2619792
1732931843,4018018
1732931844,2870506
1732931845,2438738
1732931846,4381161
1732931847,4128385
1732931848,4009745
1732931849,4350213
1732931850,3963531
1732931851,3985552
1732931852,3597157
1732931853,1813567
1732931854,2271461
1732931855,2443647
1732931856,2695990
1732931857,1833559
1732931858,1029876
1732931859,614573
1732931860,506984
1732931861,384031
1732931862,355560
1732931863,283657
1732931864,264755
1732931865,749404
1732931866,566650
1732931867,1970269
1732931868,2635389
1732931869,2087789
1732931870,1724960
1732931871,2989724
1732931872,8598773
1732931873,6147998
1732931874,6744878
1732931875,7589638
1732931876,11758827
1732931877,5679126
1732931878,8297594
1732931879,6218037
1732931880,7774794
1732931881,4561363
1732931882,4664532
1732931883,4676026
1732931884,4553188
1732931885,4027522
1732931886,3363796
1732931887,2358975
1732931888,1619740
1732931889,1485766
1732931890,2327655
1732931891,6300493
1732931892,5046257
1732931893,4936075
1732931894,3388749
1732931895,5205906
1732931896,8163575
1732931897,11129380
1732931898,845830
1732931899,2951479
1732931900,5028831
1732931901,7129503
1732931902,2572707
1732931903,3377487
1732931904,1569876
1732931905,5350928
1732931906,1606621
1732931907,3000111
1732931908,7034195
1732931909,12431885
1732931910,5265996
1732931911,7043813
1732931912,12938266
1732931913,14950371
1732931914,17105771
1732931915,7854853
1732931916,12006850
1732931917,24825472
1732931918,13409489
1732931919,6335390
1732931920,8006476
1732931921,28801885
1732931922,9418050
1732931923,4926052
1732931924,5077214
1732931925,24809384
1732931926,5442843
1732931927,3875631
1732931928,1097354
1732931929,20809114
1732931930,1460603
1732931931,2542327
1732931932,4044112
1732931933,16810083
1732931934,1856261
1732931935,1575495
1732931936,6674755
1732931937,12810970
1732931938,6359367
1732931939,3411428
1732931940,6426156
1732931941,20204322
1732931942,11900295
1732931943,12941108
1732931944,14642756
1732931945,16204876
1732931946,12937871
1732931947,9156803
1732931948,16294570
1732931949,42594218
1732931950,10985824
1732931951,6874615
1732931952,12294125
1732931953,38594412
1732931954,7890426
1732931955,6604504
1732931956,10775424
1732931957,34594747
1732931958,8984833
1732931959,9252724
1732931960,8033035
1732931961,30594462
1732931962,8699104
1732931963,8290225
1732931964,7640382
1732931965,26595028
1732931966,5641967
1732931967,5950655
1732931968,7867517
1732931969,22595244
1732931970,3039437
1732931971,7237392
1732931972,6143323
1732931973,18682235
1732931974,3601345
1732931975,4091275
1732931976,4135019
1732931977,18495826
1732931978,2089442
1732931979,7605256
1732931980,3323023
1732931981,18495028
1732931982,15719249
1732931983,9905063
1732931984,8989039
1732931985,16222769
1732931986,11734837
1732931987,15554860
1732931988,10016580
1732931989,14620600
1732931990,17750996
1732931991,11571548
1732931992,13401679
1732931993,14579002
1732931994,23751157
1732931995,17986612
1732931996,9401932
1732931997,17729572
1732931998,19810124
1732931999,13999588
1732932000,7087492
1732932001,13732615
1732932002,15810148
1732932003,14822513
1732932004,4227719
1732932005,13314857
1732932006,11928608
1732932007,10980956
1732932008,4598971
1732932009,9315225
1732932010,11518162
1732932011,6980886
1732932012,4137965
1732932013,12442416
1732932014,8187285
1732932015,3530283
1732932016,13929066
1732932017,10168510
#p95
1732931787,1690801
1732931788,795057
1732931789,163978
1732931790,152913
1732931791,172519
1732931792,157324
1732931793,154646
1732931794,173884
1732931795,154259
1732931796,166384
1732931797,162182
1732931798,154403
1732931799,162095
1732931800,152028
1732931801,146562
1732931802,150281
1732931803,156205
1732931804,165942
1732931805,156604
1732931806,149596
1732931807,169897
1732931808,175080
1732931809,215762
1732931810,158196
1732931811,158294
1732931812,157196
1732931813,151324
1732931814,173393
1732931815,161731
1732931816,193278
1732931817,549412
1732931818,489517
1732931819,292908
1732931820,274164
1732931821,360903
1732931822,628145
1732931823,2067001
1732931824,2065852
1732931825,1092681
1732931826,1289190
1732931827,1636657
1732931828,1213241
1732931829,523382
1732931830,233694
1732931831,359550
1732931832,972272
1732931833,935905
1732931834,802078
1732931835,742604
1732931836,618005
1732931837,411463
1732931838,508833
1732931839,923078
1732931840,804655
1732931841,362275
1732931842,4468006
1732931843,4152369
1732931844,3316020
1732931845,4256913
1732931846,6171875
1732931847,7588393
1732931848,6498896
1732931849,4582518
1732931850,4010207
1732931851,4874927
1732931852,6093867
1732931853,2164366
1732931854,3112801
1732931855,2550454
1732931856,3047599
1732931857,1932434
1732931858,1427966
1732931859,637653
1732931860,664881
1732931861,488272
1732931862,355640
1732931863,299971
1732931864,277731
1732931865,754663
1732931866,636702
1732931867,2006705
1732931868,2915896
1732931869,2229906
1732931870,1909605
1732931871,5220858
1732931872,17055384
1732931873,7189433
1732931874,7612486
1732931875,10173836
1732931876,13613695
1732931877,6167691
1732931878,8915618
1732931879,7042123
1732931880,9617363
1732931881,5241856
1732931882,4920022
1732931883,8868306
1732931884,5645950
1732931885,5417565
1732931886,4531693
1732931887,9333252
1732931888,4911687
1732931889,1805763
1732931890,4107521
1732931891,8011437
1732931892,6736346
1732931893,4995314
1732931894,4793258
1732931895,8971439
1732931896,20051119
1732931897,13292359
1732931898,854474
1732931899,5029046
1732931900,16107009
1732931901,9349454
1732931902,2842980
1732931903,5249668
1732931904,12168487
1732931905,16431949
1732931906,1645571
1732931907,3637357
1732931908,8300484
1732931909,12721297
1732931910,6840839
1732931911,14265397
1732931912,24033351
1732931913,36800914
1732931914,19045064
1732931915,10590706
1732931916,20043687
1732931917,32801445
1732931918,15045023
1732931919,11612401
1732931920,16043806
1732931921,59547610
1732931922,11044289
1732931923,7849822
1732931924,22427097
1732931925,55570277
1732931926,7044421
1732931927,4547232
1732931928,18426425
1732931929,51572531
1732931930,3045122
1732931931,4971682
1732931932,14426900
1732931933,47571930
1732931934,2240389
1732931935,2246412
1732931936,10426533
1732931937,43571796
1732931938,6881138
1732931939,8083120
1732931940,24684019
1732931941,39571653
1732931942,16671488
1732931943,14179998
1732931944,23354323
1732931945,35572441
1732931946,13245474
1732931947,10190680
1732931948,19372712
1732931949,42678190
1732931950,16944622
1732931951,9953745
1732931952,15381606
1732931953,38679036
1732931954,12973077
1732931955,23217596
1732931956,12029625
1732931957,34678573
1732931958,11363195
1732931959,19217840
1732931960,11094531
1732931961,30681476
1732931962,9352490
1732931963,16548374
1732931964,14282655
1732931965,26681887
1732931966,6666168
1732931967,12548259
1732931968,10310644
1732931969,22681872
1732931970,5517653
1732931971,9092127
1732931972,12267786
1732931973,28208205
1732931974,6089379
1732931975,17416568
1732931976,8267870
1732931977,24208994
1732931978,5027382
1732931979,13417007
1732931980,6946652
1732931981,20212731
1732931982,25753321
1732931983,12052001
1732931984,14016367
1732931985,22578951
1732931986,35479557
1732931987,31105229
1732931988,17187021
1732931989,18578020
1732931990,31482892
1732931991,27104976
1732931992,25743894
1732931993,25090347
1732931994,27493144
1732931995,23105535
1732931996,21743600
1732931997,21104718
1732931998,23495193
1732931999,19105612
1732932000,17743110
1732932001,17117244
1732932002,19506840
1732932003,15105633
1732932004,13743658
1732932005,14152449
1732932006,15514567
1732932007,11105639
1732932008,10227817
1732932009,10166037
1732932010,12164679
1732932011,7104812
1732932012,6257603
1732932013,14297435
1732932014,31991413
1732932015,3813178
1732932016,16536090
1732932017,10391779
#p99
1732931787,1690801
1732931788,1115345
1732931789,167050
1732931790,158347
1732931791,192909
1732931792,158523
1732931793,159250
1732931794,174917
1732931795,156752
1732931796,171292
1732931797,167184
1732931798,159754
1732931799,168368
1732931800,154339
1732931801,150849
1732931802,158629
1732931803,156570
1732931804,184536
1732931805,156955
1732931806,151268
1732931807,172367
1732931808,184259
1732931809,218341
1732931810,159439
1732931811,163759
1732931812,157442
1732931813,151903
1732931814,175817
1732931815,166622
1732931816,197120
1732931817,556587
1732931818,494140
1732931819,296041
1732931820,281252
1732931821,367200
1732931822,637068
1732931823,2176533
1732931824,2161757
1732931825,1107211
1732931826,1564899
1732931827,1786302
1732931828,1230583
1732931829,542352
1732931830,233847
1732931831,363665
1732931832,988330
1732931833,1011391
1732931834,802109
1732931835,758744
1732931836,640520
1732931837,418495
1732931838,520160
1732931839,934323
1732931840,819962
1732931841,435929
1732931842,7562087
1732931843,4360235
1732931844,3668603
1732931845,6219649
1732931846,7480369
1732931847,8867586
1732931848,10065553
1732931849,8558939
1732931850,20938905
1732931851,7386319
1732931852,7589966
1732931853,4602576
1732931854,16952215
1732931855,3386310
1732931856,3597006
1732931857,1950382
1732931858,12964058
1732931859,1438662
1732931860,2929616
1732931861,495655
1732931862,9056752
1732931863,452991
1732931864,320950
1732931865,777468
1732931866,5056402
1732931867,2439766
1732931868,3101560
1732931869,17226513
1732931870,6840745
1732931871,9387988
1732931872,20811671
1732931873,13233648
1732931874,8512844
1732931875,10561124
1732931876,16834387
1732931877,9241885
1732931878,9626266
1732931879,9918108
1732931880,12840703
1732931881,27128984
1732931882,6370700
1732931883,20470964
1732931884,8903123
1732931885,23129133
1732931886,10090117
1732931887,16504452
1732931888,8823898
1732931889,19129841
1732931890,6097085
1732931891,12511550
1732931892,10069701
1732931893,15129753
1732931894,4827929
1732931895,15636880
1732931896,68180495
1732931897,52754764
1732931898,5376698
1732931899,11636518
1732931900,64196701
1732931901,48787771
1732931902,5164215
1732931903,7637329
1732931904,60211669
1732931905,44793464
1732931906,1662546
1732931907,7278230
1732931908,56218425
1732931909,40799760
1732931910,7041414
1732931911,26201037
1732931912,52219993
1732931913,67537447
1732931914,45014774
1732931915,22232261
1732931916,48229499
1732931917,63538685
1732931918,41155158
1732931919,18287180
1732931920,44230320
1732931921,70603813
1732931922,37205500
1732931923,14296323
1732931924,40230224
1732931925,66604067
1732931926,33208165
1732931927,10296231
1732931928,36242067
1732931929,62636302
1732931930,29223637
1732931931,6297852
1732931932,32242383
1732931933,58635747
1732931934,25223360
1732931935,2298289
1732931936,28242679
1732931937,54636472
1732931938,21246012
1732931939,8395149
1732931940,41823436
1732931941,50676521
1732931942,17246088
1732931943,17947254
1732931944,40188807
1732931945,46678810
1732931946,20870056
1732931947,13954160
1732931948,36226340
1732931949,58505782
1732931950,26958309
1732931951,27217196
1732931952,32239398
1732931953,54507851
1732931954,22999129
1732931955,37379377
1732931956,28246762
1732931957,50508377
1732931958,19013741
1732931959,33394522
1732931960,24267370
1732931961,46515025
1732931962,15014897
1732931963,29394357
1732931964,20267325
1732931965,42548459
1732931966,11015473
1732931967,25394768
1732931968,16267977
1732931969,38550625
1732931970,7069848
1732931971,21416786
1732931972,19523720
1732931973,34559029
1732931974,33754241
1732931975,43102836
1732931976,15523954
1732931977,30559322
1732931978,29754376
1732931979,39103065
1732931980,11532470
1732931981,26578097
1732931982,39469030
1732931983,35104981
1732931984,14294421
1732931985,40383019
1732931986,67011363
1732931987,31538484
1732931988,29739086
1732931989,36405113
1732931990,63159027
1732931991,27565756
1732931992,26392558
1732931993,32430468
1732931994,59234074
1732931995,23583269
1732931996,22393083
1732931997,28442596
1732931998,55267598
1732931999,19617255
1732932000,18393455
1732932001,24441958
1732932002,51267094
1732932003,15616411
1732932004,14401258
1732932005,20442781
1732932006,47345941
1732932007,11617048
1732932008,10409802
1732932009,16442830
1732932010,43346807
1732932011,7616403
1732932012,6408917
